,PeriodStart,PeriodEnd,Period,AirTemp,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,PrecipitableWater,RelativeHumidity,SnowWater,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith,AlbedoDaily,GHI(W/m2) medido,UVE (W/m2) medido
5033,2013-07-29T17:00:00Z,2013-07-29T18:00:00Z,PT60M,18.9,20,0.0,8.4,82,868,597,679,15.7,50.5,0.0,811.6,59,3.0,47,0.13,217.7665599606009,0.01982351700000001
5034,2013-07-29T18:00:00Z,2013-07-29T19:00:00Z,PT60M,18.8,37,0.0,9.0,75,837,503,578,15.9,52.8,0.0,811.1,61,2.9,53,0.13,21.98760568004597,0.00303316965
5035,2013-07-29T19:00:00Z,2013-07-29T20:00:00Z,PT60M,18.1,50,0.2,9.5,69,757,353,421,16.2,57.3,0.0,810.8,63,2.6,62,0.13,-4.397521136009194,9.7839e-06
5036,2013-07-29T20:00:00Z,2013-07-29T21:00:00Z,PT60M,17.3,59,1.2,10.0,58,580,170,229,16.5,62.2,0.0,810.5,66,2.3,73,0.13,-4.469342526471313,-1.764000000000001e-06
5037,2013-07-29T21:00:00Z,2013-07-29T22:00:00Z,PT60M,16.1,67,1.6,9.9,25,188,27,52,17.1,66.5,0.0,810.5,61,2.1,86,0.13,-4.063038660428469,-4.851000000000001e-06
5038,2013-07-29T22:00:00Z,2013-07-29T23:00:00Z,PT60M,14.6,73,0.0,9.2,0,2,0,1,18.0,70.0,0.0,810.8,46,2.1,98,0.13,-4.063038660428469,-1.296539999999999e-05
5039,2013-07-29T23:00:00Z,2013-07-30T00:00:00Z,PT60M,13.1,78,0.0,8.5,0,0,0,0,18.8,73.8,0.0,811.0,31,2.2,112,0.13,-3.851678568497088,-1.887479999999999e-05
5040,2013-07-30T00:00:00Z,2013-07-30T01:00:00Z,PT60M,12.2,83,0.0,8.2,0,0,0,0,19.4,76.9,0.0,811.2,17,2.2,125,0.13,-3.49667569564147,-1.331819999999999e-05
5041,2013-07-30T01:00:00Z,2013-07-30T02:00:00Z,PT60M,11.8,89,0.0,8.3,0,0,0,0,19.7,79.4,0.0,811.4,360,2.2,139,0.13,-3.995321349421328,-2.31084e-05
5042,2013-07-30T02:00:00Z,2013-07-30T03:00:00Z,PT60M,11.4,97,0.0,8.4,0,0,0,0,20.0,81.8,0.0,811.6,344,2.4,152,0.13,-4.192317163260283,-3.56328e-05
5043,2013-07-30T03:00:00Z,2013-07-30T04:00:00Z,PT60M,10.7,114,0.0,8.1,0,0,0,0,20.0,83.8,0.0,811.5,338,2.6,165,0.13,-4.017893786423708,-3.977819999999998e-05
5044,2013-07-30T04:00:00Z,2013-07-30T05:00:00Z,PT60M,9.7,-176,0.0,7.3,0,0,0,0,19.9,85.3,0.0,811.1,340,2.8,173,0.13,-3.6608388738406,-4.198319999999999e-05
5045,2013-07-30T05:00:00Z,2013-07-30T06:00:00Z,PT60M,8.7,-111,0.0,6.6,0,0,0,0,19.8,86.8,0.0,810.7,341,3.0,164,0.13,-3.726504145120252,-4.224779999999999e-05
5046,2013-07-30T06:00:00Z,2013-07-30T07:00:00Z,PT60M,8.1,-96,0.0,6.0,0,0,0,0,19.6,86.9,0.0,810.3,339,3.0,151,0.13,-3.716243946482806,-4.0572e-05
5047,2013-07-30T07:00:00Z,2013-07-30T08:00:00Z,PT60M,7.8,-89,0.0,5.5,0,0,0,0,19.2,85.4,0.0,809.7,333,2.9,137,0.13,-2.448083394894525,-1.268505000000001e-05
5048,2013-07-30T08:00:00Z,2013-07-30T09:00:00Z,PT60M,7.6,-83,0.0,5.1,0,0,0,0,18.9,83.9,0.0,809.2,326,2.9,124,0.13,54.03636214397113,0.003546647999999999
5049,2013-07-30T09:00:00Z,2013-07-30T10:00:00Z,PT60M,7.5,-78,0.0,4.5,0,0,0,0,18.1,81.4,0.0,809.0,320,2.8,110,0.13,235.1842731675286,0.021369852
5050,2013-07-30T10:00:00Z,2013-07-30T11:00:00Z,PT60M,7.3,-73,0.0,3.7,1,4,0,1,17.0,77.9,0.0,809.2,315,2.6,97,0.13,423.1346958877123,0.05764625999999998
5051,2013-07-30T11:00:00Z,2013-07-30T12:00:00Z,PT60M,7.3,-66,0.0,3.0,23,277,42,66,15.8,74.4,0.0,809.4,310,2.5,85,0.13,580.1198391200853,0.09950692500000001
5052,2013-07-30T12:00:00Z,2013-07-30T13:00:00Z,PT60M,9.2,-59,0.0,3.5,54,635,195,249,15.1,67.7,0.0,809.5,319,2.2,72,0.13,678.8106377739474,0.130865175
5053,2013-07-30T13:00:00Z,2013-07-30T14:00:00Z,PT60M,13.2,-49,0.0,5.3,71,767,368,439,14.7,58.8,0.0,809.3,348,2.1,61,0.13,706.4639251415907,0.143550855
5054,2013-07-30T14:00:00Z,2013-07-30T15:00:00Z,PT60M,17.2,-36,0.0,7.1,81,834,510,592,14.4,51.5,0.0,809.1,14,2.4,52,0.13,682.9885906591153,0.13423095
5055,2013-07-30T15:00:00Z,2013-07-30T16:00:00Z,PT60M,19.6,-19,0.0,8.1,84,870,605,689,14.2,47.5,0.0,808.7,28,2.9,46,0.13,584.2916358860708,0.100269855
5056,2013-07-30T16:00:00Z,2013-07-30T17:00:00Z,PT60M,20.5,1,0.0,8.5,90,873,630,720,14.2,45.9,0.0,807.9,35,3.3,44,0.13,407.0467044241977,0.05409967500000001
5057,2013-07-30T17:00:00Z,2013-07-30T18:00:00Z,PT60M,21.3,20,0.0,8.8,90,859,593,683,14.2,44.6,0.0,807.1,41,3.6,46,0.13,188.592711154888,0.0183062565
5058,2013-07-30T18:00:00Z,2013-07-30T19:00:00Z,PT60M,21.3,37,0.0,9.1,78,837,505,583,14.5,45.7,0.0,806.5,44,3.6,53,0.13,53.11499630632849,0.003180325050000001
5059,2013-07-30T19:00:00Z,2013-07-30T20:00:00Z,PT60M,20.5,50,0.1,9.5,72,753,353,425,14.9,49.3,0.0,806.1,47,3.1,62,0.13,-7.128786013297217,1.330875e-05
5060,2013-07-30T20:00:00Z,2013-07-30T21:00:00Z,PT60M,19.6,59,11.8,9.9,90,368,122,212,15.4,53.4,0.0,805.8,51,2.7,73,0.13,-6.985143232372976,-6.174e-07
5061,2013-07-30T21:00:00Z,2013-07-30T22:00:00Z,PT60M,18.2,67,10.2,9.6,38,60,7,45,15.9,57.4,0.0,805.7,42,2.3,85,0.13,-4.093819256340804,-2.822400000000001e-06
5062,2013-07-30T22:00:00Z,2013-07-30T23:00:00Z,PT60M,16.2,73,0.0,8.8,0,2,0,1,16.4,61.4,0.0,805.9,17,2.4,98,0.13,-6.660920955429698,-9.437400000000004e-06
5063,2013-07-30T23:00:00Z,2013-07-31T00:00:00Z,PT60M,14.2,79,0.0,7.9,0,0,0,0,17.0,65.7,0.0,806.2,358,2.8,111,0.13,-3.693671509480425,-2.13444e-05
5064,2013-07-31T00:00:00Z,2013-07-31T01:00:00Z,PT60M,12.7,84,0.0,7.1,0,0,0,0,17.0,69.0,0.0,806.3,344,2.9,125,0.13,-3.344824755807274,-2.778299999999998e-05
5065,2013-07-31T01:00:00Z,2013-07-31T02:00:00Z,PT60M,11.6,89,0.0,6.5,0,0,0,0,16.5,70.9,0.0,806.2,329,2.7,138,0.13,-3.293523762620045,-3.65148e-05
5066,2013-07-31T02:00:00Z,2013-07-31T03:00:00Z,PT60M,10.6,97,0.0,5.9,0,0,0,0,16.0,72.8,0.0,806.2,313,2.6,152,0.13,-2.29418041533284,-3.924899999999998e-05
5067,2013-07-31T03:00:00Z,2013-07-31T04:00:00Z,PT60M,9.7,114,0.0,5.0,0,0,0,0,15.3,72.8,0.0,806.0,302,2.6,165,0.13,-2.078716243946483,-4.18068e-05
5068,2013-07-31T04:00:00Z,2013-07-31T05:00:00Z,PT60M,8.9,-176,0.0,3.9,0,0,0,0,14.2,70.8,0.0,805.7,296,2.5,172,0.13,-3.630058277928261,-4.4982e-05
5069,2013-07-31T05:00:00Z,2013-07-31T06:00:00Z,PT60M,8.2,-112,0.0,2.8,0,0,0,0,13.1,68.8,0.0,805.4,290,2.3,164,0.13,-1.842731675285233,-4.392359999999999e-05
5070,2013-07-31T06:00:00Z,2013-07-31T07:00:00Z,PT60M,7.6,-96,0.0,1.8,0,0,0,0,12.1,66.7,0.0,805.2,286,2.3,151,0.13,-2.308544693425266,-4.321800000000001e-05
5071,2013-07-31T07:00:00Z,2013-07-31T08:00:00Z,PT60M,7.3,-89,0.0,1.1,0,0,0,0,11.2,64.5,0.0,804.9,286,2.4,137,0.13,-0.3262743166707708,-8.980650000000002e-06
5072,2013-07-31T08:00:00Z,2013-07-31T09:00:00Z,PT60M,7.0,-83,0.0,0.3,0,0,0,0,10.3,62.4,0.0,804.7,286,2.5,124,0.13,84.36961339571535,0.00426043485
5073,2013-07-31T09:00:00Z,2013-07-31T10:00:00Z,PT60M,6.9,-78,0.0,-0.2,0,0,0,0,9.7,60.6,0.0,804.9,286,2.5,110,0.13,233.6985964048265,0.02095480799999999
5074,2013-07-31T10:00:00Z,2013-07-31T11:00:00Z,PT60M,7.0,-73,0.0,-0.5,1,6,1,1,9.4,59.2,0.0,805.5,285,2.4,97,0.13,354.4426660100138,0.05071878000000003
5075,2013-07-31T11:00:00Z,2013-07-31T12:00:00Z,PT60M,7.1,-66,8.7,-0.7,39,154,20,59,9.2,57.6,0.0,806.1,285,2.3,84,0.13,347.7837970943118,0.07204144500000001
5076,2013-07-31T12:00:00Z,2013-07-31T13:00:00Z,PT60M,9.3,-59,27.5,0.5,147,125,45,192,9.4,54.1,0.0,806.5,280,1.7,72,0.13,510.8511860789624,0.1080639
5077,2013-07-31T13:00:00Z,2013-07-31T14:00:00Z,PT60M,13.5,-49,12.4,3.1,166,485,228,394,10.0,49.1,0.0,806.8,243,0.6,61,0.13,647.9335959944185,0.138475575
5078,2013-07-31T14:00:00Z,2013-07-31T15:00:00Z,PT60M,17.8,-36,30.8,5.6,349,115,69,418,10.6,44.9,0.0,807.1,146,1.0,52,0.13,711.1384716408113,0.14475888
5079,2013-07-31T15:00:00Z,2013-07-31T16:00:00Z,PT60M,20.0,-19,22.1,7.1,330,309,219,548,11.2,43.1,0.0,806.9,125,1.7,46,0.13,591.3855372240006,0.10351026
5080,2013-07-31T16:00:00Z,2013-07-31T17:00:00Z,PT60M,20.4,1,3.7,7.5,135,786,570,705,11.8,43.5,0.0,806.3,109,2.1,44,0.13,372.0142821965031,0.05323247999999998
5081,2013-07-31T17:00:00Z,2013-07-31T18:00:00Z,PT60M,20.6,21,0.0,7.9,85,877,608,692,12.4,44.0,0.0,805.8,99,2.6,46,0.13,182.2047114832143,0.0180558
5082,2013-07-31T18:00:00Z,2013-07-31T19:00:00Z,PT60M,20.3,37,0.0,8.3,77,844,512,589,13.1,46.1,0.0,805.4,96,2.8,53,0.13,39.2267914306821,0.003152920050000002
5083,2013-07-31T19:00:00Z,2013-07-31T20:00:00Z,PT60M,19.4,50,1.4,8.7,84,718,339,423,13.9,50.1,0.0,805.3,96,2.7,62,0.13,-4.366740540096859,1.198575e-05
5084,2013-07-31T20:00:00Z,2013-07-31T21:00:00Z,PT60M,18.4,60,9.4,9.1,90,390,125,216,14.8,54.5,0.0,805.2,96,2.6,73,0.13,-4.118443733070674,0.0
5085,2013-07-31T21:00:00Z,2013-07-31T22:00:00Z,PT60M,17.2,67,6.2,9.0,35,96,13,48,16.0,58.7,0.0,805.5,99,2.6,85,0.13,-4.333907904457033,0.0
5086,2013-07-31T22:00:00Z,2013-07-31T23:00:00Z,PT60M,15.6,73,0.0,8.5,0,2,0,1,17.5,62.6,0.0,806.2,104,2.6,98,0.13,-4.056882541246002,-2.293200000000001e-06
5087,2013-07-31T23:00:00Z,2013-08-01T00:00:00Z,PT60M,14.0,79,0.0,7.9,0,0,0,0,19.0,66.9,0.0,806.8,109,2.5,111,0.13,-4.988508577526061,-1.03194e-05
5088,2013-08-01T00:00:00Z,2013-08-01T01:00:00Z,PT60M,12.9,84,0.0,7.9,0,0,0,0,20.1,71.5,0.0,807.2,115,2.2,125,0.13,-4.262086513994913,-2.39904e-05
5089,2013-08-01T01:00:00Z,2013-08-01T02:00:00Z,PT60M,12.2,90,0.0,8.2,0,0,0,0,20.7,76.6,0.0,807.3,125,1.5,138,0.13,-3.855782647952065,-3.413339999999999e-05
5090,2013-08-01T02:00:00Z,2013-08-01T03:00:00Z,PT60M,11.6,98,0.0,8.6,0,0,0,0,21.4,81.9,0.0,807.4,147,0.9,152,0.13,-3.888615283591892,-3.404519999999999e-05
5091,2013-08-01T03:00:00Z,2013-08-01T04:00:00Z,PT60M,10.9,115,0.0,8.4,0,0,0,0,21.3,84.6,0.0,807.3,179,0.8,165,0.13,-3.158089140605763,-3.713219999999999e-05
5092,2013-08-01T04:00:00Z,2013-08-01T05:00:00Z,PT60M,10.3,-176,0.0,7.7,0,0,0,0,20.6,84.2,0.0,806.9,198,0.8,172,0.13,-3.630058277928263,-3.7926e-05
5093,2013-08-01T05:00:00Z,2013-08-01T06:00:00Z,PT60M,9.6,-113,0.0,7.0,0,0,0,0,19.9,83.7,0.0,806.5,213,0.9,164,0.13,-2.887219896577198,-4.09248e-05
5094,2013-08-01T06:00:00Z,2013-08-01T07:00:00Z,PT60M,9.1,-97,0.0,6.4,0,0,0,0,19.4,83.1,0.0,806.2,217,1.0,151,0.13,-2.729212837560534,-4.066019999999999e-05
5095,2013-08-01T07:00:00Z,2013-08-01T08:00:00Z,PT60M,8.8,-89,0.0,6.0,0,0,0,0,19.0,82.2,0.0,806.0,214,1.0,137,0.13,-0.2770253632110318,-1.480814999999999e-05
5096,2013-08-01T08:00:00Z,2013-08-01T09:00:00Z,PT60M,8.5,-84,0.0,5.5,0,0,0,0,18.6,81.4,0.0,805.8,211,0.9,124,0.13,33.15685791676928,0.0028057113
5097,2013-08-01T09:00:00Z,2013-08-01T10:00:00Z,PT60M,8.1,-78,0.0,5.0,0,0,0,0,18.0,80.9,0.0,805.9,216,0.8,110,0.13,164.2739883444143,0.017799831
5098,2013-08-01T10:00:00Z,2013-08-01T11:00:00Z,PT60M,7.6,-73,0.0,4.5,1,4,0,1,17.0,80.9,0.0,806.4,234,0.7,97,0.13,360.3669047032751,0.047873385
5099,2013-08-01T11:00:00Z,2013-08-01T12:00:00Z,PT60M,7.1,-67,16.0,4.0,48,13,1,49,16.0,80.6,0.0,806.9,259,0.6,84,0.13,434.6527948781088,0.07949371499999998
5100,2013-08-01T12:00:00Z,2013-08-01T13:00:00Z,PT60M,8.1,-59,37.1,4.1,155,0,0,155,15.5,76.2,0.0,807.2,303,0.3,72,0.13,691.9683165066073,0.13218912
5101,2013-08-01T13:00:00Z,2013-08-01T14:00:00Z,PT60M,10.6,-49,44.9,5.1,242,0,0,242,15.5,68.5,0.0,807.3,52,0.7,61,0.13,721.0087827300334,0.14579586
5102,2013-08-01T14:00:00Z,2013-08-01T15:00:00Z,PT60M,13.2,-36,23.8,6.0,259,307,198,458,15.5,61.7,0.0,807.4,62,1.5,52,0.13,693.4047443158504,0.133174125
5103,2013-08-01T15:00:00Z,2013-08-01T16:00:00Z,PT60M,14.9,-19,8.1,6.5,212,602,422,634,15.6,57.1,0.0,807.1,64,2.0,46,0.13,575.4350324222274,0.09510322499999999
5104,2013-08-01T16:00:00Z,2013-08-01T17:00:00Z,PT60M,15.9,1,8.9,6.7,235,578,420,655,15.9,54.4,0.0,806.3,65,2.4,43,0.13,407.4735286875154,0.05271650999999999
5105,2013-08-01T17:00:00Z,2013-08-01T18:00:00Z,PT60M,16.9,21,12.5,6.9,268,470,327,595,16.2,51.9,0.0,805.5,65,2.7,46,0.13,107.5248296807026,0.0183068865
5106,2013-08-01T18:00:00Z,2013-08-01T19:00:00Z,PT60M,17.0,37,12.5,7.0,227,459,281,508,16.8,51.6,0.0,805.1,69,2.9,53,0.13,18.15029138964129,0.003237620399999999
5107,2013-08-01T19:00:00Z,2013-08-01T20:00:00Z,PT60M,16.3,50,14.0,6.8,186,369,179,365,17.8,53.5,0.0,805.1,78,3.0,62,0.13,-4.522695559386029,-4.586399999999996e-06
5108,2013-08-01T20:00:00Z,2013-08-01T21:00:00Z,PT60M,15.6,60,15.8,6.7,123,230,73,196,18.8,55.5,0.0,805.1,87,3.1,73,0.13,-1.551342033981778,-3.18402e-05
5109,2013-08-01T21:00:00Z,2013-08-01T22:00:00Z,PT60M,14.5,67,8.3,6.8,38,70,8,47,19.2,59.6,0.0,805.6,93,2.9,85,0.13,-0.3673151112205532,-2.98998e-05
5110,2013-08-01T22:00:00Z,2013-08-01T23:00:00Z,PT60M,13.1,74,0.0,6.9,0,2,0,1,19.0,66.4,0.0,806.6,98,2.4,98,0.13,-0.7407863416235739,-3.148739999999999e-05
5111,2013-08-01T23:00:00Z,2013-08-02T00:00:00Z,PT60M,11.6,79,0.0,7.1,0,0,0,0,18.8,73.9,0.0,807.7,106,1.9,111,0.13,-0.8085036526307153,-3.09582e-05
5112,2013-08-02T00:00:00Z,2013-08-02T01:00:00Z,PT60M,10.4,84,0.0,7.1,0,0,0,0,18.2,80.0,0.0,808.4,112,1.6,125,0.13,-2.064351965854058,-3.50154e-05
5113,2013-08-02T01:00:00Z,2013-08-02T02:00:00Z,PT60M,9.3,90,0.0,6.8,0,0,0,0,17.2,84.0,0.0,808.9,110,1.2,138,0.13,-2.183370270048427,-3.82788e-05
5114,2013-08-02T02:00:00Z,2013-08-02T03:00:00Z,PT60M,8.3,98,0.0,6.5,0,0,0,0,16.2,88.2,0.0,809.3,107,0.9,152,0.13,-2.640975129278503,-4.06602e-05
5115,2013-08-02T03:00:00Z,2013-08-02T04:00:00Z,PT60M,7.5,116,0.0,6.0,0,0,0,0,15.2,90.2,0.0,809.5,107,0.6,165,0.13,-1.92070918492982,-4.0572e-05
5116,2013-08-02T04:00:00Z,2013-08-02T05:00:00Z,PT60M,7.1,-176,0.0,5.5,0,0,0,0,14.2,89.6,0.0,809.4,116,0.5,172,0.13,-0.2318804892062709,-3.845519999999999e-05
5117,2013-08-02T05:00:00Z,2013-08-02T06:00:00Z,PT60M,6.7,-114,0.0,5.0,0,0,0,0,13.2,88.9,0.0,809.4,132,0.3,164,0.13,-0.06156119182467372,-3.836699999999999e-05
5118,2013-08-02T06:00:00Z,2013-08-02T07:00:00Z,PT60M,6.1,-97,0.0,4.2,0,0,0,0,12.3,87.9,0.0,809.3,160,0.3,151,0.13,-0.1785274562915538,-3.730859999999998e-05
5119,2013-08-02T07:00:00Z,2013-08-02T08:00:00Z,PT60M,5.3,-90,0.0,3.2,0,0,0,0,11.5,86.4,0.0,809.1,180,0.4,137,0.13,-0.2852335221209882,-2.40786e-05
5120,2013-08-02T08:00:00Z,2013-08-02T09:00:00Z,PT60M,4.5,-84,0.0,2.2,0,0,0,0,10.7,84.9,0.0,808.9,190,0.6,124,0.13,12.13781498809817,0.0011895156
5121,2013-08-02T09:00:00Z,2013-08-02T10:00:00Z,PT60M,4.5,-79,0.0,2.0,0,0,0,0,10.1,83.6,0.0,809.2,192,0.6,110,0.13,54.71558729377001,0.007729848000000001
5122,2013-08-02T10:00:00Z,2013-08-02T11:00:00Z,PT60M,5.3,-73,0.0,2.6,1,5,0,2,9.6,82.7,0.0,810.0,188,0.5,97,0.13,97.24205860625456,0.0185667615
5123,2013-08-02T11:00:00Z,2013-08-02T12:00:00Z,PT60M,6.2,-67,36.5,3.3,29,18,2,31,9.1,81.5,0.0,810.7,180,0.4,84,0.13,139.8670278256587,0.03227017500000001
5124,2013-08-02T12:00:00Z,2013-08-02T13:00:00Z,PT60M,7.3,-59,65.8,3.5,87,0,0,87,8.9,76.6,0.0,811.2,138,0.4,72,0.13,180.3866042846589,0.045437175
5125,2013-08-02T13:00:00Z,2013-08-02T14:00:00Z,PT60M,8.8,-49,72.7,3.3,124,0,0,124,9.0,68.5,0.0,811.5,103,0.7,61,0.13,254.1328080111631,0.063685125
5126,2013-08-02T14:00:00Z,2013-08-02T15:00:00Z,PT60M,10.2,-36,77.3,3.1,139,0,0,139,9.1,61.3,0.0,811.7,92,1.2,52,0.13,357.1062135762947,0.082172475
5127,2013-08-02T15:00:00Z,2013-08-02T16:00:00Z,PT60M,11.4,-19,73.1,3.1,192,0,0,192,9.2,56.6,0.0,811.5,87,1.6,45,0.13,300.4021997865877,0.06442379999999998
5128,2013-08-02T16:00:00Z,2013-08-02T17:00:00Z,PT60M,12.4,1,67.0,3.3,245,0,0,245,9.4,53.7,0.0,810.6,84,1.9,43,0.13,162.5215464171385,0.02973852
5129,2013-08-02T17:00:00Z,2013-08-02T18:00:00Z,PT60M,13.4,21,57.2,3.5,301,0,0,301,9.6,51.2,0.0,809.8,81,2.3,46,0.13,81.42904046622337,0.0115210935
5130,2013-08-02T18:00:00Z,2013-08-02T19:00:00Z,PT60M,13.5,38,54.9,3.5,275,0,0,275,9.7,50.7,0.0,809.4,83,2.5,52,0.13,14.1282935237626,0.0015632442
5131,2013-08-02T19:00:00Z,2013-08-02T20:00:00Z,PT60M,12.9,50,62.1,3.4,166,0,0,166,9.9,52.3,0.0,809.2,88,2.7,62,0.13,-2.556841500451449,-2.646000000000002e-06
5132,2013-08-02T20:00:00Z,2013-08-02T21:00:00Z,PT60M,12.3,60,53.9,3.2,114,0,0,114,10.1,54.1,0.0,809.1,92,2.9,73,0.13,0.0,-1.5435e-05
5133,2013-08-02T21:00:00Z,2013-08-02T22:00:00Z,PT60M,11.2,68,20.6,3.3,31,61,5,37,10.3,58.2,0.0,809.3,90,2.8,85,0.13,0.0,-2.71656e-05
5134,2013-08-02T22:00:00Z,2013-08-02T23:00:00Z,PT60M,9.8,74,0.0,3.6,0,3,0,1,10.5,65.2,0.0,809.8,83,2.4,98,0.13,-0.0595091520971846,-3.422159999999999e-05
5135,2013-08-02T23:00:00Z,2013-08-03T00:00:00Z,PT60M,8.4,79,0.0,3.9,0,0,0,0,10.7,72.9,0.0,810.3,72,2.1,111,0.13,-0.9090535992776821,-3.69558e-05
5136,2013-08-03T00:00:00Z,2013-08-03T01:00:00Z,PT60M,7.2,85,0.0,3.4,0,0,0,0,10.9,77.0,0.0,810.5,59,1.9,125,0.13,-0.01846835754740212,-3.68676e-05
5137,2013-08-03T01:00:00Z,2013-08-03T02:00:00Z,PT60M,6.1,90,0.0,2.3,0,0,0,0,11.1,76.5,0.0,810.4,46,1.9,138,0.13,-0.8639087252729213,-2.610719999999999e-05
5138,2013-08-03T02:00:00Z,2013-08-03T03:00:00Z,PT60M,5.0,99,0.0,1.1,0,0,0,0,11.2,75.9,0.0,810.3,33,2.0,152,0.13,-3.174505458425677,-2.778299999999999e-05
5139,2013-08-03T03:00:00Z,2013-08-03T04:00:00Z,PT60M,4.3,117,0.0,0.2,0,0,0,0,11.0,75.1,0.0,809.9,22,2.1,165,0.13,-1.087581055569236,-2.416679999999999e-05
5140,2013-08-03T04:00:00Z,2013-08-03T05:00:00Z,PT60M,3.9,-176,0.0,-0.3,0,0,0,0,10.5,74.1,0.0,809.4,11,2.2,172,0.13,-0.919313797915128,-2.010959999999999e-05
5141,2013-08-03T05:00:00Z,2013-08-03T06:00:00Z,PT60M,3.5,-114,0.0,-0.9,0,0,0,0,9.9,73.0,0.0,808.8,2,2.4,164,0.13,-3.483462561786415,-1.68440487804878e-05
5142,2013-08-03T06:00:00Z,2013-08-03T07:00:00Z,PT60M,3.2,-98,0.0,-1.5,0,0,0,0,9.4,71.2,0.0,808.1,353,2.5,151,0.13,-2.708692440285644,-2.0916e-05
5143,2013-08-03T07:00:00Z,2013-08-03T08:00:00Z,PT60M,2.9,-90,0.0,-2.2,0,0,0,0,8.7,68.7,0.0,807.3,343,2.6,137,0.13,,
5144,2013-08-03T08:00:00Z,2013-08-03T09:00:00Z,PT60M,2.7,-84,0.0,-2.9,0,0,0,0,8.1,66.3,0.0,806.5,334,2.7,124,0.13,,
5145,2013-08-03T09:00:00Z,2013-08-03T10:00:00Z,PT60M,3.1,-79,0.0,-2.9,0,0,0,0,7.6,64.7,0.0,806.3,325,2.7,110,0.13,,
5146,2013-08-03T10:00:00Z,2013-08-03T11:00:00Z,PT60M,4.0,-73,0.0,-2.2,1,9,1,2,7.1,64.0,0.0,806.5,316,2.5,97,0.13,,
5147,2013-08-03T11:00:00Z,2013-08-03T12:00:00Z,PT60M,5.0,-67,0.0,-1.5,21,361,57,78,6.6,63.1,0.0,806.8,305,2.3,84,0.13,,
5148,2013-08-03T12:00:00Z,2013-08-03T13:00:00Z,PT60M,7.0,-59,5.5,-0.8,79,589,180,259,6.2,57.5,0.0,806.9,304,2.0,72,0.13,,
5149,2013-08-03T13:00:00Z,2013-08-03T14:00:00Z,PT60M,10.3,-50,6.0,-0.1,107,689,342,449,5.8,48.6,0.0,806.9,322,1.5,61,0.13,,
5150,2013-08-03T14:00:00Z,2013-08-03T15:00:00Z,PT60M,13.5,-36,0.1,0.6,59,926,577,636,5.4,41.3,0.0,806.9,352,1.2,51,0.13,,
5151,2013-08-03T15:00:00Z,2013-08-03T16:00:00Z,PT60M,15.8,-19,0.0,0.9,61,956,675,736,5.4,36.4,0.0,806.6,355,1.2,45,0.13,,
5152,2013-08-03T16:00:00Z,2013-08-03T17:00:00Z,PT60M,17.2,1,0.0,0.9,62,962,706,767,5.7,33.2,0.0,806.0,329,1.4,43,0.13,,
5153,2013-08-03T17:00:00Z,2013-08-03T18:00:00Z,PT60M,18.6,21,0.0,0.9,59,954,670,729,6.1,30.5,0.0,805.4,311,1.8,45,0.13,,
5154,2013-08-03T18:00:00Z,2013-08-03T19:00:00Z,PT60M,18.9,38,0.0,1.3,54,924,567,622,6.6,30.7,0.0,805.1,305,1.6,52,0.13,,
5155,2013-08-03T19:00:00Z,2013-08-03T20:00:00Z,PT60M,18.1,51,0.0,2.1,48,861,410,459,7.2,34.1,0.0,805.2,302,0.9,62,0.13,,
5156,2013-08-03T20:00:00Z,2013-08-03T21:00:00Z,PT60M,17.3,60,0.0,2.9,38,731,220,259,7.8,37.9,0.0,805.3,265,0.1,73,0.13,,
5157,2013-08-03T21:00:00Z,2013-08-03T22:00:00Z,PT60M,15.9,68,0.1,2.6,18,332,48,67,8.3,40.7,0.0,805.7,120,0.5,85,0.13,,
5158,2013-08-03T22:00:00Z,2013-08-03T23:00:00Z,PT60M,13.7,74,0.0,1.1,0,5,0,1,8.6,42.4,0.0,806.6,105,0.9,98,0.13,,
5159,2013-08-03T23:00:00Z,2013-08-04T00:00:00Z,PT60M,11.5,80,0.0,-0.3,0,0,0,0,8.9,44.1,0.0,807.5,100,1.3,111,0.13,,
5160,2013-08-04T00:00:00Z,2013-08-04T01:00:00Z,PT60M,9.9,85,0.0,-1.1,0,0,0,0,9.4,46.3,0.0,808.4,112,1.3,125,0.13,,
5161,2013-08-04T01:00:00Z,2013-08-04T02:00:00Z,PT60M,8.9,91,0.0,-1.2,0,0,0,0,10.0,49.1,0.0,809.3,152,1.1,138,0.13,,
5162,2013-08-04T02:00:00Z,2013-08-04T03:00:00Z,PT60M,7.9,99,0.0,-1.4,0,0,0,0,10.6,52.0,0.0,810.2,186,1.5,152,0.13,,
5163,2013-08-04T03:00:00Z,2013-08-04T04:00:00Z,PT60M,6.7,118,0.0,-1.7,0,0,0,0,10.9,55.2,0.0,810.7,208,1.5,165,0.13,,
5164,2013-08-04T04:00:00Z,2013-08-04T05:00:00Z,PT60M,5.3,-176,0.0,-2.2,0,0,0,0,10.8,58.6,0.0,811.0,244,1.3,172,0.13,,
5165,2013-08-04T05:00:00Z,2013-08-04T06:00:00Z,PT60M,3.9,-115,0.0,-2.6,0,0,0,0,10.6,62.2,0.0,811.2,277,1.6,164,0.13,,
